Job Id,Job Role,Industry,Company Name,Location,Salary (INR),Experience Required (years),Qualification,Employment Type,Skills,Posted Date,Source,Work Mode,Job Rating,Total Job Openings,Applications Received,Candidates Hired,Male Candidates,Female Candidates,Other Gender Candidates,Skill Demand Score,Skill Supply Score,Skill Gap,In-demand Skills,Gender Pay Gap (%),Employee Satisfaction Score (%),Reasons for Job Switch,Average Employee Retention (Years),Turnover Rate (%),Employee Benefits,Bonuses & Benefits Included?,Employment Rate (%),Unemployment Rate (%),Total Employees in Company,Mandatory Hours per Week,Burnout Risk,Number of Certifications,Years in Industry
DEL-FIN-9475,Finance Consultant,Manufacturing,Deloitte,"Berlin, Germany",1543444,5,BBA,Full-Time,"Java, AWS",25-12-2022,Glassdoor,Hybrid,4.9,1,448,1,1,0,0,63,68,-5,"Power BI, Machine Learning",14,84,Salary,4.3,15,"Bonuses, Perks",No,79,21,140189,36,High,4,7
PFI-CYB-7258,Cybersecurity Analyst,IT,Pfizer,"London, UK",1785870,5,B.Sc,Part-time,"Python, SQL",02-02-2020,Naukri,Onsite,3.8,3,113,3,1,2,0,68,64,4,"Photoshop, Power BI",8,72,Culture,3.4,10,"WFH, Insurance",Yes,83,17,128638,37,Low,5,7
AMA-CYB-6041,Cybersecurity Analyst,Education,Amazon,"Toronto, Canada",1394144,12,BBA,Internship,"Power BI, Machine Learning",13-04-2020,Upwork,Remote,3.9,2,346,1,1,0,0,89,58,31,"SQL, AWS",7,83,Job Security,5.8,11,"Bonuses, Perks",Yes,78,22,155407,42,Medium,3,12
AMA-CYB-3419,Cybersecurity Analyst,HR,Amazon,"Berlin, Germany",2675977,0,B.Com,Contract,"React, Python",25-05-2020,LinkedIn,Remote,3.9,7,131,4,2,2,0,78,55,23,"Machine Learning, HR Policies",5,75,Salary,4.9,14,"WFH, Insurance",No,90,10,205288,41,High,5,2
NIK-HR -2499,HR Manager,Design,Nike,"Sydney, Australia",756101,11,MBA,Contract,"Power BI, Photoshop",20-01-2015,Glassdoor,Hybrid,4,10,75,3,1,2,0,92,69,23,"AWS, HR Policies",7,72,Work-life balance,4.6,14,"WFH, Insurance",No,90,10,115592,38,Medium,3,3
GOO-DAT-5878,Data Scientist,Finance,Google,"Paris, France",1804694,4,MBA,Internship,"AWS, React",07-01-2021,Glassdoor,Onsite,3.2,6,176,6,1,5,0,68,77,-9,"Power BI, Python",13,86,Culture,5.5,14,"Bonuses, Perks",No,83,17,139954,40,High,3,5
MIC-DAT-8491,Data Analyst,Education,Microsoft,"Bangalore, India",1182325,9,M.Sc,Full-Time,"React, Python",26-01-2024,Shine,Onsite,4.5,2,441,2,0,2,0,86,72,14,"Python, Photoshop",6,81,Job Security,2.8,10,"Bonuses, Perks",Yes,82,18,118993,45,Medium,5,2
MIC-HR -8979,HR Manager,Manufacturing,Microsoft,"Bangalore, India",996797,15,Diploma,Contract,"Python, SEO",27-01-2020,Glassdoor,Onsite,3.6,2,71,1,1,0,0,67,56,11,"React, Photoshop",14,84,Job Security,3.9,18,"WFH, Insurance",Yes,78,22,61810,39,Low,3,10
SAM-FIN-4922,Finance Consultant,HR,Samsung,"New York, USA",2248562,1,MBA,Full-Time,"SQL, AWS",17-11-2017,Indeed,Remote,4.7,8,368,7,7,0,0,73,70,3,"HR Policies, SQL",8,82,Job Security,6,17,"Bonuses, Perks",No,85,15,94573,36,High,2,2
AMA-HR -1405,HR Manager,IT,Amazon,"Berlin, Germany",1167108,5,BBA,Full-Time,"SQL, React",09-04-2015,Naukri,Hybrid,4,1,402,1,0,1,0,88,76,12,"AWS, Java",6,83,Growth,5.3,14,"Bonuses, Perks",Yes,84,16,143845,39,High,5,7
NIK-SOF-2312,Software Engineer,Manufacturing,Nike,"Paris, France",1656999,14,Diploma,Full-Time,"AWS, React",08-10-2021,LinkedIn,Remote,3.2,6,99,6,1,5,0,71,60,11,"Machine Learning, Java",13,78,Job Security,2.6,12,"WFH, Insurance",No,75,25,76016,42,High,3,2
ADO-DAT-2476,Data Scientist,Manufacturing,Adobe,"Paris, France",1728705,12,B.Com,Full-Time,"Java, Python",08-02-2018,Indeed,Onsite,3.6,3,307,2,0,2,0,77,73,4,"Python, SQL",7,77,Culture,5,14,"WFH, Insurance",Yes,86,14,112228,43,Low,3,7
TES-CYB-4220,Cybersecurity Analyst,Manufacturing,Tesla,"Dubai, UAE",2422447,10,B.Com,Contract,"Photoshop, Python",03-06-2018,Naukri,Onsite,4.3,8,99,1,0,1,0,91,84,7,"Python, HR Policies",15,95,Work-life balance,5.2,17,"WFH, Insurance",No,83,17,64137,35,Medium,3,3
AMA-MEC-5883,Mechanical Engineer,Design,Amazon,"Paris, France",1584707,14,Diploma,Contract,"Python, Power BI",01-11-2024,Indeed,Onsite,4.6,6,345,2,2,0,0,80,75,5,"HR Policies, SQL",5,76,Salary,2.2,13,"WFH, Insurance",Yes,83,17,85448,38,Medium,4,7
TES-MEC-6472,Mechanical Engineer,Design,Tesla,"New York, USA",2290568,6,PhD,Internship,"Power BI, Java",14-04-2022,Indeed,Hybrid,3.2,1,141,1,0,1,0,73,62,11,"Python, React",9,73,Job Security,4.3,20,"Bonuses, Perks",No,88,12,222056,41,High,4,8
TES-FIN-4383,Finance Consultant,Biotechnology,Tesla,"Dubai, UAE",2805144,14,M.Tech,Internship,"Power BI, React",21-08-2020,Shine,Onsite,3.5,2,318,1,0,1,0,73,67,6,"SEO, Python",14,81,Growth,5.6,20,"WFH, Insurance",No,85,15,161872,40,Medium,4,4
DEL-BIO-6902,Biotech Researcher,IT,Deloitte,"Berlin, Germany",1348733,3,B.Sc,Contract,"SEO, Java",02-02-2015,LinkedIn,Remote,4.8,4,161,2,2,0,0,92,82,10,"Machine Learning, SEO",5,91,Culture,2.8,13,"Bonuses, Perks",No,81,19,186114,43,High,4,5
PFI-HR -3895,HR Manager,Education,Pfizer,"Paris, France",2857569,15,M.Sc,Internship,"Java, Power BI",12-11-2020,Upwork,Onsite,4.3,9,176,8,7,1,0,92,63,29,"Machine Learning, Java",7,91,Job Security,2.7,14,"WFH, Insurance",Yes,86,14,219148,42,Medium,2,6
PFI-DAT-3040,Data Analyst,Retail,Pfizer,"Sydney, Australia",851786,5,B.Tech,Part-time,"AWS, React",09-08-2019,Indeed,Hybrid,4.1,7,76,3,3,0,0,70,56,14,"SQL, HR Policies",12,75,Work-life balance,4,18,"WFH, Insurance",No,80,20,122721,35,Low,3,6
TES-MAR-4044,Marketing Manager,Marketing,Tesla,"New York, USA",2355316,8,BBA,Contract,"AWS, Machine Learning",24-08-2015,Indeed,Hybrid,3.2,9,61,6,3,3,0,95,87,8,"AWS, Photoshop",10,94,Growth,3,20,"Bonuses, Perks",No,81,19,244591,41,Low,2,10
AMA-CYB-3161,Cybersecurity Analyst,Marketing,Amazon,"Dubai, UAE",1788556,10,B.Tech,Full-Time,"HR Policies, SEO",10-04-2021,Shine,Remote,5,8,261,2,0,2,0,93,86,7,"SEO, SQL",14,72,Salary,2,16,"WFH, Insurance",Yes,75,25,179532,38,High,1,1
DEL-CYB-1793,Cybersecurity Analyst,Design,Deloitte,"Mumbai, India",2318885,9,B.Sc,Full-Time,"Java, Python",28-02-2014,Glassdoor,Remote,4.9,1,191,1,0,1,0,81,58,23,"Machine Learning, SQL",12,88,Work-life balance,5.6,16,"WFH, Insurance",No,90,10,249456,36,Medium,2,11
ADO-DAT-6976,Data Analyst,Finance,Adobe,"Bangalore, India",1938254,1,PhD,Contract,"Machine Learning, Python",09-12-2017,LinkedIn,Remote,3.1,1,53,1,1,0,0,77,85,-8,"Power BI, SEO",13,85,Salary,4.6,16,"WFH, Insurance",Yes,81,19,181800,38,Medium,5,3
TCS-MEC-9382,Mechanical Engineer,Healthcare,TCS,"Singapore, Singapore",2699471,13,M.Com,Contract,"SQL, SEO",28-10-2022,Shine,Remote,3.8,4,138,1,1,0,0,90,64,26,"SQL, HR Policies",5,71,Culture,5.9,14,"WFH, Insurance",Yes,79,21,215383,35,High,5,12
AMA-MEC-1343,Mechanical Engineer,Manufacturing,Amazon,"Mumbai, India",1213279,7,Diploma,Full-Time,"SQL, Java",03-07-2016,Shine,Hybrid,4.9,7,169,2,0,2,0,66,85,-19,"HR Policies, SQL",8,94,Culture,2.1,10,"Bonuses, Perks",No,75,25,235142,38,Medium,4,9
SAM-SOF-7440,Software Engineer,IT,Samsung,"Bangalore, India",1156853,2,B.Tech,Full-Time,"Machine Learning, HR Policies",11-12-2019,Naukri,Onsite,4,3,430,2,1,1,0,83,88,-5,"Machine Learning, Power BI",7,79,Work-life balance,2.7,17,"Bonuses, Perks",No,90,10,181903,45,High,5,4
TCS-BIO-6198,Biotech Researcher,HR,TCS,"Toronto, Canada",1750792,7,M.Tech,Internship,"HR Policies, React",16-05-2019,LinkedIn,Remote,3.5,7,435,6,1,5,0,78,82,-4,"SQL, HR Policies",6,73,Salary,3,14,"WFH, Insurance",No,80,20,199040,38,High,4,7
ADO-HR -9266,HR Manager,Marketing,Adobe,"London, UK",2769217,9,B.Sc,Contract,"SEO, React",08-06-2021,Upwork,Onsite,4,10,428,9,4,5,0,80,67,13,"AWS, Power BI",14,95,Salary,5.6,14,"Bonuses, Perks",Yes,76,24,140257,44,Low,5,4
ADO-SOF-8935,Software Engineer,Design,Adobe,"Sydney, Australia",2161128,9,B.Sc,Contract,"HR Policies, Python",12-05-2021,Upwork,Remote,3.1,8,326,2,0,2,0,78,61,,"Java, Power BI",7,88,Work-life balance,5.2,18,"Bonuses, Perks",No,90,10,197775,41,Medium,4,11
GOO-MEC-7029,Mechanical Engineer,Retail,Google,"London, UK",1706410,9,PhD,Contract,"Java, HR Policies",24-01-2021,Indeed,Onsite,4.3,3,71,1,0,1,0,66,68,-2,"Java, SQL",6,73,Growth,3.3,12,"Bonuses, Perks",No,89,11,245193,45,Medium,3,5
TES-MEC-5529,Mechanical Engineer,Education,Tesla,"Berlin, Germany",1578047,3,M.Sc,Contract,"AWS, SQL",07-08-2015,Upwork,Onsite,4.7,3,485,1,0,1,0,73,56,17,"SEO, AWS",12,92,Growth,4.3,15,"Bonuses, Perks",Yes,75,25,111524,41,High,1,2
GOO-GRA-1643,Graphic Designer,Education,Google,"Singapore, Singapore",1958437,6,B.Tech,Internship,"Photoshop, Power BI",05-10-2014,Naukri,Remote,4.3,10,376,10,0,10,0,68,81,-13,"Photoshop, Python",8,87,Work-life balance,3.7,19,"WFH, Insurance",No,75,25,193660,45,Medium,3,8
SAM-DAT-1724,Data Scientist,Biotechnology,Samsung,"Singapore, Singapore",1851802,15,B.Sc,Internship,"Machine Learning, Java",22-02-2014,Upwork,Onsite,5,9,499,2,2,0,0,73,56,17,"SQL, HR Policies",8,92,Job Security,3.7,15,"WFH, Insurance",Yes,75,25,167683,40,High,4,11
ADO-DAT-8014,Data Scientist,Biotechnology,Adobe,"Paris, France",2974452,12,PhD,Internship,"Power BI, Photoshop",24-11-2019,Glassdoor,Onsite,4.5,1,155,1,1,0,0,73,56,17,"SEO, AWS",9,72,Job Security,4.7,10,"WFH, Insurance",Yes,87,13,160639,37,High,5,14
AMA-HR -4906,HR Manager,Manufacturing,Amazon,"Dubai, UAE",734189,14,MBA,Internship,"AWS, Photoshop",18-08-2014,Shine,Hybrid,3.2,2,366,1,0,1,0,94,79,15,"AWS, SEO",11,86,Salary,3.3,11,"Bonuses, Perks",No,87,13,205246,35,High,5,2
DEL-BIO-7722,Biotech Researcher,Manufacturing,Deloitte,"Mumbai, India",2663958,6,B.Tech,Full-Time,"Power BI, Photoshop",07-12-2014,Indeed,Hybrid,4.9,2,114,2,2,0,0,63,88,-25,"AWS, Java",9,82,Job Security,4.1,13,"WFH, Insurance",No,84,16,56840,37,Low,5,8
AMA-BIO-5381,Biotech Researcher,HR,Amazon,"Sydney, Australia",1427650,9,PhD,Full-Time,"SQL, Python",19-01-2015,Naukri,Remote,3.9,5,315,1,0,1,0,80,86,-6,"Machine Learning, React",10,76,Growth,4.6,13,"WFH, Insurance",No,87,13,75360,41,Medium,4,3
PFI-MAR-1336,Marketing Manager,Retail,Pfizer,"Paris, France",780973,14,PhD,Part-time,"Python, HR Policies",21-04-2015,Naukri,Onsite,3.4,5,,2,2,0,0,81,78,3,"SEO, Photoshop",15,87,Growth,2.9,16,"WFH, Insurance",Yes,88,12,67981,42,Medium,4,16
MIC-MEC-6398,Mechanical Engineer,IT,Microsoft,"Singapore, Singapore",1983249,9,M.Tech,Internship,"Python, Java",13-06-2018,LinkedIn,Onsite,4.4,5,193,2,1,1,0,71,68,3,"SQL, Power BI",10,87,Job Security,2.4,17,"Bonuses, Perks",Yes,89,11,65942,41,Low,1,11
TCS-DAT-5186,Data Analyst,Healthcare,TCS,"Singapore, Singapore",1693834,6,PhD,Full-Time,"React, Power BI",08-03-2019,Naukri,Remote,3.3,4,491,4,4,0,0,86,58,28,"Python, React",13,92,Culture,5.4,10,"WFH, Insurance",No,84,16,200133,37,High,3,4
ADO-GRA-6069,Graphic Designer,Retail,Adobe,"Toronto, Canada",2276451,3,BBA,Part-time,"Photoshop, Power BI",10-12-2019,Indeed,Onsite,4.9,10,446,3,3,0,0,78,79,-1,"Photoshop, React",5,77,Job Security,2.6,16,"Bonuses, Perks",Yes,83,17,107813,39,Low,1,5
DEL-CYB-8356,Cybersecurity Analyst,Finance,Deloitte,"Dubai, UAE",1622366,10,M.Tech,Internship,"Python, SQL",07-12-2019,Glassdoor,Hybrid,4.2,6,392,6,2,4,0,87,83,4,"HR Policies, SQL",14,88,Culture,4.3,11,"Bonuses, Perks",No,76,24,187249,41,Low,4,12
NIK-CYB-4618,Cybersecurity Analyst,HR,Nike,"Toronto, Canada",1836114,14,BBA,Part-time,"SQL, AWS",07-02-2016,Glassdoor,Remote,4.8,6,410,1,1,0,0,73,58,15,"SQL, SEO",7,91,Work-life balance,3.7,12,"Bonuses, Perks",Yes,80,20,225167,40,Low,4,16
NIK-DAT-4566,Data Scientist,HR,Nike,"Mumbai, India",2248842,10,BBA,Full-Time,"SQL, Photoshop",27-07-2017,Shine,Remote,3.2,8,172,8,3,5,0,64,80,-16,"Power BI, Photoshop",7,93,Culture,2.1,12,"WFH, Insurance",Yes,89,11,50463,43,Medium,2,4
MIC-DAT-1925,Data Scientist,Retail,Microsoft,"Bangalore, India",1469490,15,Diploma,Full-Time,"AWS, HR Policies",06-03-2015,LinkedIn,Onsite,3.4,6,209,3,3,0,0,77,67,10,"React, Java",5,87,Growth,2.3,10,"WFH, Insurance",Yes,87,13,245397,42,Medium,1,5
MIC-SOF-2396,Software Engineer,Retail,Microsoft,"London, UK",2354883,13,M.Com,Part-time,"HR Policies, React",10-08-2017,Shine,Remote,4,4,90,1,1,0,0,82,88,-6,"Photoshop, Power BI",8,73,Growth,3.9,11,"WFH, Insurance",Yes,90,10,157045,41,High,4,3
ADO-CYB-1065,Cybersecurity Analyst,Education,Adobe,"Singapore, Singapore",1395887,5,Diploma,Contract,"Java, Machine Learning",11-04-2019,Indeed,Hybrid,3.3,4,385,4,4,0,0,68,82,-14,"AWS, Power BI",12,93,Growth,4.6,11,"WFH, Insurance",Yes,85,15,184929,36,Medium,1,7
ADO-SOF-6826,Software Engineer,Design,Adobe,"London, UK",2158045,11,M.Com,Part-time,"React, HR Policies",11-09-2020,LinkedIn,Remote,4.2,4,370,1,1,0,0,93,88,5,"Power BI, SQL",11,79,Growth,3.9,19,"Bonuses, Perks",No,77,23,166806,43,High,1,13
MIC-DAT-4393,Data Analyst,Healthcare,Microsoft,"Berlin, Germany",2258150,0,M.Com,Internship,"Java, React",03-07-2018,LinkedIn,Remote,4.8,2,451,1,1,0,0,61,87,-26,"SEO, Java",6,89,Job Security,5.9,14,"WFH, Insurance",Yes,88,12,166881,37,Medium,1,2
DEL-DAT-5824,Data Analyst,Healthcare,Deloitte,"Singapore, Singapore",2997960,2,BBA,Internship,"Photoshop, Power BI",28-05-2014,Shine,Remote,3.9,6,125,5,5,0,0,82,55,27,"HR Policies, React",12,84,Salary,3.1,10,"Bonuses, Perks",Yes,87,13,241242,36,Medium,3,4
NIK-DAT-2490,Data Scientist,Education,Nike,"New York, USA",1883354,6,B.Com,Contract,"Photoshop, Machine Learning",25-03-2015,Upwork,Onsite,4.1,5,174,2,0,2,0,80,90,-10,"Photoshop, Python",7,89,Work-life balance,3.6,15,"WFH, Insurance",No,75,25,236213,36,High,1,8
TCS-GRA-7090,Graphic Designer,Retail,TCS,"Toronto, Canada",1157905,14,Diploma,Contract,"SQL, HR Policies",12-10-2021,Upwork,Hybrid,4,7,429,5,4,1,0,63,82,-19,"Photoshop, Machine Learning",8,90,Salary,5.6,20,"WFH, Insurance",Yes,76,24,112844,43,Low,3,15
ADO-HR -6690,HR Manager,HR,Adobe,"London, UK",820113,1,BBA,Contract,"Python, HR Policies",13-12-2020,Indeed,Hybrid,5,1,68,1,0,1,0,69,56,13,"SEO, Power BI",11,78,Job Security,3,16,"Bonuses, Perks",No,77,23,168341,39,Medium,4,3
GOO-DAT-9701,Data Analyst,Finance,Google,"Dubai, UAE",1079992,12,BBA,Part-time,"Power BI, HR Policies",20-03-2018,LinkedIn,Remote,4.5,9,469,3,1,2,0,88,67,21,"SEO, Machine Learning",8,70,Culture,4.2,17,"WFH, Insurance",No,78,22,223176,42,Medium,3,10
MIC-FIN-2777,Finance Consultant,HR,Microsoft,"London, UK",1336946,2,B.Tech,Part-time,"React, SEO",10-01-2019,Glassdoor,Remote,3.5,3,315,2,0,2,0,85,81,4,"Python, Power BI",5,95,Work-life balance,5,20,"WFH, Insurance",Yes,78,22,110385,42,High,3,4
PFI-DAT-2743,Data Analyst,,Pfizer,"Singapore, Singapore",2948875,13,B.Com,Internship,"Machine Learning, HR Policies",19-11-2016,Naukri,Hybrid,4.8,3,263,3,3,0,0,91,68,23,"Python, AWS",8,72,Growth,4.5,17,"WFH, Insurance",No,81,19,100442,35,Low,3,1
SAM-GRA-5580,Graphic Designer,IT,Samsung,"Dubai, UAE",1344557,12,B.Sc,Full-Time,"Photoshop, SEO",17-11-2024,Glassdoor,Remote,4.4,10,186,5,3,2,0,92,66,26,"Photoshop, SEO",15,92,Work-life balance,2.5,14,"Bonuses, Perks",No,75,25,231277,35,Low,4,13
PFI-FIN-6885,Finance Consultant,Healthcare,Pfizer,"Berlin, Germany",1650208,1,BBA,Contract,"Java, React",09-05-2021,Shine,Onsite,3.9,4,464,3,1,2,0,73,70,3,"Photoshop, Python",5,78,Job Security,3.7,18,"WFH, Insurance",No,80,20,131421,44,Low,2,3
TCS-CYB-8081,Cybersecurity Analyst,Healthcare,TCS,"Mumbai, India",1408236,9,B.Sc,Contract,"SQL, Photoshop",15-02-2016,Glassdoor,Hybrid,4.8,10,116,7,1,6,0,73,79,-6,"React, Power BI",9,79,Salary,5.9,11,"Bonuses, Perks",Yes,78,22,60177,36,Low,4,11
PFI-GRA-6907,Graphic Designer,Biotechnology,Pfizer,"Singapore, Singapore",1686542,3,B.Sc,Full-Time,"Machine Learning, SEO",05-08-2023,Naukri,Hybrid,3.7,1,316,1,1,0,0,84,74,10,"Python, Java",8,89,Work-life balance,4.7,14,"Bonuses, Perks",Yes,77,23,215154,36,Medium,3,5
NIK-BIO-7325,Biotech Researcher,Education,Nike,"Paris, France",2646820,12,BBA,Internship,"AWS, HR Policies",14-04-2016,Indeed,Hybrid,4.8,1,441,1,0,1,0,92,58,34,"Java, SQL",7,75,Growth,2.1,11,"WFH, Insurance",Yes,81,19,209664,42,Medium,4,12
DEL-HR -5990,HR Manager,Marketing,Deloitte,"Toronto, Canada",1479282,1,B.Com,Contract,"Java, React",18-05-2020,Indeed,Hybrid,3.6,8,276,2,2,0,0,80,80,0,"Java, React",9,71,Work-life balance,6,12,"WFH, Insurance",No,86,14,160535,36,Low,4,3
SAM-CYB-6398,Cybersecurity Analyst,HR,Samsung,"Sydney, Australia",2334477,15,M.Sc,Full-Time,"SQL, React",19-12-2022,Upwork,Onsite,4.8,5,322,5,3,2,0,80,66,14,"Photoshop, Power BI",15,74,Job Security,4.9,20,"Bonuses, Perks",Yes,80,20,69265,38,High,1,17
PFI-FIN-5754,Finance Consultant,IT,Pfizer,"Dubai, UAE",1388810,10,M.Com,Internship,"SQL, React",12-12-2020,Upwork,Remote,3.4,2,321,2,0,2,0,81,58,23,"Python, React",15,72,Growth,4.9,14,"WFH, Insurance",No,86,14,240756,38,Low,4,12
GOO-FIN-7510,Finance Consultant,Marketing,Google,"Berlin, Germany",1850138,7,B.Com,Part-time,"Python, Java",25-09-2015,Upwork,Hybrid,3.2,4,436,4,1,3,0,70,63,7,"Photoshop, React",12,73,Salary,2.6,14,"WFH, Insurance",No,77,23,156778,37,Low,2,9
MIC-GRA-8401,Graphic Designer,Biotechnology,Microsoft,"Sydney, Australia",2739905,12,BBA,Internship,"AWS, SQL",24-01-2023,Glassdoor,Remote,4,6,233,2,2,0,0,81,88,-7,"Python, Photoshop",6,81,Job Security,5.7,20,"Bonuses, Perks",No,88,12,77740,42,Low,1,14
TES-MEC-6013,Mechanical Engineer,Design,Tesla,"London, UK",1945275,0,M.Tech,Full-Time,"HR Policies, SEO",01-02-2020,LinkedIn,Remote,3.8,2,366,2,2,0,0,83,87,-4,"Java, Machine Learning",13,73,Growth,4.7,17,"WFH, Insurance",No,80,20,199452,39,High,1,2
PFI-GRA-5541,Graphic Designer,Education,Pfizer,"Berlin, Germany",1536293,9,B.Sc,Contract,"AWS, HR Policies",10-05-2020,Indeed,Remote,4,7,243,3,3,0,0,91,55,36,"Java, SQL",15,70,Job Security,3.3,16,"Bonuses, Perks",No,84,16,245001,43,Low,1,3
ADO-CYB-3550,Cybersecurity Analyst,HR,Adobe,"New York, USA",2117041,3,BBA,Internship,"Python, Power BI",15-06-2024,Shine,Hybrid,3.4,8,310,3,3,0,0,66,55,11,"Python, React",9,73,Job Security,2.9,14,"WFH, Insurance",Yes,81,19,100013,40,Medium,3,5
GOO-MEC-3786,Mechanical Engineer,IT,Google,"London, UK",2912933,6,BBA,Contract,"SEO, Power BI",16-09-2022,LinkedIn,Onsite,3.2,5,491,1,1,0,0,91,80,11,"Machine Learning, SQL",12,73,Job Security,2.2,11,"WFH, Insurance",No,81,19,103910,43,Low,5,8
DEL-GRA-1035,Graphic Designer,HR,Deloitte,"Sydney, Australia",1612517,0,M.Tech,Part-time,"AWS, React",21-11-2020,Glassdoor,Remote,4.7,5,289,3,0,3,0,80,65,15,"AWS, React",6,91,Growth,3.4,15,"WFH, Insurance",No,84,16,226393,36,High,4,2
SAM-HR -5866,HR Manager,HR,Samsung,"Dubai, UAE",2642809,14,B.Com,Part-time,"Python, React",18-10-2014,Indeed,Remote,3.9,10,370,7,1,6,0,77,87,-10,"SQL, Python",11,73,Culture,5.9,12,"Bonuses, Perks",Yes,76,24,193706,38,High,1,16
SAM-MAR-9081,Marketing Manager,IT,Samsung,"Bangalore, India",2824761,8,BBA,Internship,"Java, Python",04-11-2020,Upwork,Hybrid,4.7,1,500,1,0,1,0,92,72,20,"React, Photoshop",7,87,Culture,5.6,10,"Bonuses, Perks",No,83,17,75377,38,High,5,10
NIK-SOF-1690,Software Engineer,Finance,Nike,"Paris, France",666820,13,M.Com,Full-Time,"Machine Learning, Power BI",06-02-2017,Shine,Remote,3.3,1,214,1,1,0,0,60,88,-28,"React, HR Policies",8,83,Culture,3.6,14,"WFH, Insurance",Yes,84,16,181381,38,High,4,15
MIC-BIO-8469,Biotech Researcher,Retail,Microsoft,"Toronto, Canada",1243705,10,B.Tech,Internship,"React, Python",06-10-2022,Shine,Hybrid,4.4,4,65,4,0,4,0,65,62,3,"Photoshop, SEO",13,79,Culture,4.7,12,"Bonuses, Perks",Yes,84,16,231696,36,Medium,2,5
SAM-DAT-3151,Data Analyst,Healthcare,Samsung,"Mumbai, India",2617678,4,B.Com,Full-Time,"React, Machine Learning",06-02-2023,Indeed,Onsite,4.6,7,440,7,1,6,0,89,78,11,"Java, SQL",13,92,Culture,5.7,11,"WFH, Insurance",No,89,11,215222,37,Medium,2,6
TES-FIN-7811,Finance Consultant,Design,Tesla,"Bangalore, India",2109554,14,PhD,Full-Time,"Java, AWS",21-04-2019,LinkedIn,Hybrid,4.4,2,277,2,0,2,0,62,76,-14,"HR Policies, Python",8,92,Salary,5.1,14,"WFH, Insurance",No,77,23,141013,43,Low,3,9
SAM-CYB-6731,Cybersecurity Analyst,Finance,Samsung,"Paris, France",2694762,14,M.Com,Internship,"SEO, Photoshop",26-08-2020,Naukri,Remote,3.6,1,377,1,0,1,0,90,86,4,"HR Policies, AWS",13,86,Growth,2.7,15,"Bonuses, Perks",No,87,13,166752,39,Low,5,6
NIK-GRA-1837,Graphic Designer,IT,Nike,"Paris, France",1552728,8,B.Sc,Part-time,"SEO, SQL",11-06-2016,LinkedIn,Remote,3.9,6,328,3,3,0,0,87,81,6,"AWS, Power BI",11,91,Salary,5,18,"WFH, Insurance",Yes,81,19,135285,40,Medium,4,10
SAM-MEC-8991,Mechanical Engineer,Education,Samsung,"Berlin, Germany",2915308,0,MBA,Contract,"Photoshop, HR Policies",19-03-2017,Glassdoor,Onsite,3.8,9,62,9,1,8,0,77,84,-7,"Photoshop, React",5,74,Salary,3,15,"Bonuses, Perks",Yes,88,12,155113,38,High,5,2
PFI-DAT-5760,Data Analyst,Healthcare,Pfizer,"Singapore, Singapore",2682528,11,BBA,Full-Time,"Machine Learning, HR Policies",05-09-2018,Upwork,Remote,3.4,9,354,1,1,0,0,65,89,-24,"HR Policies, Machine Learning",7,76,Job Security,5.3,20,"WFH, Insurance",Yes,81,19,221185,38,High,3,13
GOO-FIN-4449,Finance Consultant,Biotechnology,Google,"New York, USA",2504963,9,M.Tech,Contract,"Machine Learning, Photoshop",04-11-2020,Upwork,Onsite,4.2,9,314,7,3,4,0,71,79,-8,"SEO, Machine Learning",13,74,Growth,2.5,18,"Bonuses, Perks",No,88,12,101193,44,Low,2,11
DEL-HR -6070,HR Manager,Finance,Deloitte,"Toronto, Canada",1182515,0,M.Com,Full-Time,"Power BI, Photoshop",09-03-2022,Naukri,Onsite,3.6,9,270,5,2,3,0,76,80,-4,"Machine Learning, Python",10,81,Work-life balance,2.5,18,"WFH, Insurance",Yes,77,23,132750,37,Low,1,2
TCS-HR -1908,HR Manager,Biotechnology,TCS,"Mumbai, India",821329,13,B.Com,Internship,"React, SQL",24-12-2024,Glassdoor,Onsite,4.8,3,289,3,0,3,0,80,71,9,"HR Policies, Power BI",7,78,Work-life balance,5.8,15,"WFH, Insurance",No,82,18,241822,36,Medium,2,12
NIK-BIO-1997,Biotech Researcher,IT,Nike,"New York, USA",2778491,5,M.Com,Contract,"Machine Learning, SQL",14-05-2014,Upwork,Remote,3.4,10,126,7,1,6,0,69,64,5,"Photoshop, Power BI",8,79,Work-life balance,3.2,10,"Bonuses, Perks",Yes,83,17,90661,43,Low,1,3
ADO-GRA-9863,Graphic Designer,Marketing,Adobe,"London, UK",2946413,13,M.Tech,Contract,"React, SQL",24-07-2019,LinkedIn,Hybrid,4.8,2,261,2,1,1,0,82,66,16,"HR Policies, Photoshop",13,81,Job Security,2.5,16,"Bonuses, Perks",Yes,79,21,222117,38,Medium,1,10
TCS-MEC-1720,Mechanical Engineer,Retail,TCS,"Mumbai, India",2602363,2,MBA,Contract,"React, Photoshop",18-07-2014,Shine,Onsite,3.8,5,373,2,0,2,0,87,68,19,"Power BI, Machine Learning",9,94,Salary,3.7,20,"Bonuses, Perks",Yes,82,18,92414,43,Low,1,4
